,muestra,AMCM,GDL,MTY,PROV,28 CDS,AMCM_upm,GDL_upm,MTY_upm,PROV_upm,28 CDS_upm
131,131,0.8028039107175797,0.8027322404371585,0.8002159827213823,0.8015658747300216,0.8019502150081763,499,167,167,689,1522
132,132,0.8010693215339233,0.8027322404371585,0.8002159827213823,0.8066702819956616,0.8036646038102172,499,167,167,689,1522
133,133,0.8013245033112583,0.8027322404371585,0.8002159827213823,0.8012211668928086,0.8013100436681223,499,167,167,689,1522
134,134,0.8026267110617832,0.8027322404371585,0.8002159827213823,0.8092665135755774,0.8053483718391851,499,167,167,689,1522
135,135,0.8017572762218561,0.8027322404371585,0.8002159827213823,0.8020875694726853,0.8018399709478271,499,167,167,689,1522
136,136,0.8093065693430657,0.8027322404371585,0.8002159827213823,0.8049309130316987,0.8056092843326886,499,167,167,689,1522
137,137,0.8058594474318561,0.8027322404371585,0.8002159827213823,0.8063818280151434,0.8051120150567664,499,167,167,689,1522
138,138,0.8133750921149595,0.8027322404371585,0.8002159827213823,0.8018588362068966,0.8055521954759889,499,167,167,689,1522
139,139,0.8036504424778761,0.8027322404371585,0.8002159827213823,0.8029216826727986,0.8028365355476089,499,167,167,689,1522
140,140,0.8023831347387718,0.8027322404371585,0.8002159827213823,0.808202490525176,0.8047806354009077,499,167,167,689,1522
141,141,0.802609814372358,0.8027322404371585,0.8002159827213823,0.8044715447154471,0.803187299278919,499,167,167,689,1522
142,142,0.7976474912699871,0.8027322404371585,0.8002159827213823,0.806513148930372,0.8024541367999029,499,167,167,689,1522
143,143,0.8019040644452582,0.8027322404371585,0.8002159827213823,0.8014347590687602,0.8015969029760465,499,167,167,689,1522
144,144,0.8033595033777615,0.8027322404371585,0.8002159827213823,0.8069962182603998,0.8045643905089658,499,167,167,689,1522
145,145,0.8023469013568023,0.8027322404371585,0.8002159827213823,0.8082727027755322,0.8048073438821114,499,167,167,689,1522
146,146,0.8020378457059679,0.8027322404371585,0.8002159827213823,0.8095238095238095,0.8052504526252263,499,167,167,689,1522
147,147,0.8089311859443631,0.8027322404371585,0.8002159827213823,0.805728181572548,0.8058375634517766,499,167,167,689,1522
148,148,0.8019783843194724,0.8027322404371585,0.8002159827213823,0.8053936847811357,0.8033898305084746,499,167,167,689,1522
149,149,0.8031307550644567,0.8027322404371585,0.8002159827213823,0.8105149344506014,0.8060686814850706,499,167,167,689,1522
150,150,0.8020183486238532,0.8027322404371585,0.8002159827213823,0.8047321185749252,0.8031056654130778,499,167,167,689,1522
151,151,0.8038638454461822,0.8027322404371585,0.8002159827213823,0.8113411828393557,0.8066763601114746,499,167,167,689,1522
152,152,0.8,0.8027322404371585,0.8002159827213823,0.8112520237452779,0.8053756280646528,499,167,167,689,1522
153,153,0.7982217383414988,0.8027322404371585,0.8002159827213823,0.8017615176151761,0.8005189163096603,499,167,167,689,1522
154,154,0.8057660321567178,0.8027322404371585,0.8002159827213823,0.8087778528021607,0.8061583222208752,499,167,167,689,1522
155,155,0.8021331371827878,0.8027322404371585,0.8002159827213823,0.8083864839191206,0.8047789435381163,499,167,167,689,1522
156,156,0.8019948282231252,0.8027322404371585,0.8002159827213823,0.8057739224722147,0.8035692606531504,499,167,167,689,1522
157,157,0.7993390857352671,0.8027322404371585,0.8002159827213823,0.8065910318746623,0.8030605455755156,499,167,167,689,1522
158,158,0.8052212553230883,0.8027322404371585,0.8002159827213823,0.8008360302049622,0.802412267410146,499,167,167,689,1522
159,159,0.804904831625183,0.8027322404371585,0.8002159827213823,0.8060769750168805,0.8046643707328862,499,167,167,689,1522
160,160,0.7936799559066691,0.8027322404371585,0.8002159827213823,0.8090500204443233,0.8022718989187219,499,167,167,689,1522
161,161,0.80471194551813,0.8027322404371585,0.8002159827213823,0.8088315217391304,0.8058270106221548,499,167,167,689,1522
162,162,0.8011059907834102,0.8027322404371585,0.8002159827213823,0.8037357877639415,0.8023643528341922,499,167,167,689,1522
163,163,0.798980335032775,0.8027322404371585,0.8002159827213823,0.8015484922575387,0.8006773101112724,499,167,167,689,1522
164,164,0.7999267130817149,0.8027322404371585,0.8002159827213823,0.8114842903575298,0.8054345194868071,499,167,167,689,1522
165,165,0.8057047601407669,0.8027322404371585,0.8002159827213823,0.8081135902636917,0.8058387958242292,499,167,167,689,1522
166,166,0.8069883527454242,0.8027322404371585,0.8002159827213823,0.8063251790782539,0.8054578532443906,499,167,167,689,1522
167,167,0.7934522714732389,0.8027322404371585,0.8002159827213823,0.81545528235612,0.8050965437927486,499,167,167,689,1522
168,168,0.8011049723756906,0.8027322404371585,0.8002159827213823,0.8030221262817053,0.8020455095618494,499,167,167,689,1522
169,169,0.8029411764705883,0.8027322404371585,0.8002159827213823,0.813058791655378,0.8071376635967038,499,167,167,689,1522
170,170,0.8045252225519288,0.8027322404371585,0.8002159827213823,0.8055217214778725,0.8042884043005527,499,167,167,689,1522
171,171,0.8045320560058954,0.8027322404371585,0.8002159827213823,0.8064998640195812,0.8047254616132167,499,167,167,689,1522
172,172,0.8035714285714286,0.8027322404371585,0.8002159827213823,0.7988069414316703,0.8009790886014747,499,167,167,689,1522
173,173,0.8039977790116601,0.8027322404371585,0.8002159827213823,0.8084499388670018,0.805423811261097,499,167,167,689,1522
174,174,0.8006259204712813,0.8027322404371585,0.8002159827213823,0.8107051368477821,0.8053354304034843,499,167,167,689,1522
175,175,0.800442641091848,0.8027322404371585,0.8002159827213823,0.8103120759837178,0.8050868034478572,499,167,167,689,1522
176,176,0.7982245237654891,0.8027322404371585,0.8002159827213823,0.8061334774385301,0.8024983324237462,499,167,167,689,1522
177,177,0.7961290322580645,0.8027322404371585,0.8002159827213823,0.8077235772357724,0.8025110693273488,499,167,167,689,1522
178,178,0.8015492438214681,0.8027322404371585,0.8002159827213823,0.8120178643930166,0.8062208209543442,499,167,167,689,1522
179,179,0.8023085379259802,0.8027322404371585,0.8002159827213823,0.8086202222824613,0.8049400653832183,499,167,167,689,1522
180,180,0.7984937545922116,0.8027322404371585,0.8002159827213823,0.7998913191142508,0.7997816461454479,499,167,167,689,1522
181,181,0.804431422816334,0.8027322404371585,0.8002159827213823,0.811148878314072,0.8067644562977331,499,167,167,689,1522
182,182,0.8000368256306389,0.8027322404371585,0.8002159827213823,0.8098658354790622,0.8047538200339559,499,167,167,689,1522
183,183,0.8018399264029439,0.8027322404371585,0.8002159827213823,0.8063947974529196,0.8037943993211298,499,167,167,689,1522
184,184,0.7991975196060551,0.8027322404371585,0.8002159827213823,0.8089430894308943,0.8040495618011484,499,167,167,689,1522
185,185,0.7976804123711341,0.8027322404371585,0.8002159827213823,0.7984790874524715,0.7988833596310232,499,167,167,689,1522
186,186,0.8016239158516332,0.8027322404371585,0.8002159827213823,0.8085683297180043,0.8046974570613583,499,167,167,689,1522
187,187,0.8015393073117097,0.8027322404371585,0.8002159827213823,0.8078997034241036,0.8043727728453223,499,167,167,689,1522
188,188,0.7940211447320452,0.8027322404371585,0.8002159827213823,0.8102841677943167,0.8029351370938519,499,167,167,689,1522
189,189,0.8008063038299432,0.8027322404371585,0.8002159827213823,0.8066126855600539,0.8035530847785365,499,167,167,689,1522
190,190,0.8001466813348002,0.8027322404371585,0.8002159827213823,0.812787862367922,0.8060903257052912,499,167,167,689,1522
191,191,0.7984211492564715,0.8027322404371585,0.8002159827213823,0.8067842605156038,0.8028365355476089,499,167,167,689,1522
192,192,0.8049762166117819,0.8027322404371585,0.8002159827213823,0.8005956409909301,0.8022376776534623,499,167,167,689,1522
193,193,0.7981142540210759,0.8027322404371585,0.8002159827213823,0.801029391846133,0.8001699647930072,499,167,167,689,1522
194,194,0.8044754218635363,0.8027322404371585,0.8002159827213823,0.7995657484054824,0.8016118281524571,499,167,167,689,1522
195,195,0.7997073349186026,0.8027322404371585,0.8002159827213823,0.807178518418567,0.8034420289855072,499,167,167,689,1522
196,196,0.8018850489743116,0.8027322404371585,0.8002159827213823,0.8069726746533854,0.8040794092724852,499,167,167,689,1522
